1568648764.695840, 199
1568648764.696241, 200
1568648764.696268, 201
1568648764.697116, 202
1568648764.698068, 203
1568648764.698087, 204
1568648764.698103, 205
1568648764.698118, 206
1568648764.698135, 207
1568648764.698150, 208
1568648764.698212, 209
1568648764.698229, 210
1568648764.700168, 211
1568648764.700192, 212
1568648764.701061, 213
1568648764.701080, 214
1568648764.702559, 215
1568648764.702578, 216
1568648764.704064, 217
1568648764.705550, 218
1568648764.705569, 219
1568648764.706541, 220
1568648764.707112, 221
1568648764.707155, 222
1568648764.709080, 223
1568648764.709099, 224
1568648764.709115, 225
1568648764.710521, 226
1568648764.712010, 227
1568648764.712047, 228
1568648764.712063, 229
1568648764.713580, 230
1568648764.713584, 231
1568648764.715003, 232
1568648764.716506, 233
1568648764.716511, 234
1568648764.718161, 235
1568648764.718166, 236
1568648764.718168, 237
1568648764.719529, 238
1568648764.722001, 239
1568648764.722007, 240
1568648764.722008, 241
1568648764.722209, 242
1568648764.723864, 243
1568648764.724087, 244
1568648764.725067, 245
1568648764.725091, 246
1568648764.727304, 247
1568648764.727324, 248
1568648764.727339, 249
1568648764.728023, 250
1568648764.730086, 251
1568648764.731838, 252
1568648764.732087, 253
1568648764.734023, 254
1568648764.750314, 255
1568648764.750956, 256
1568648764.750981, 257
1568648764.750998, 258
1568648764.751024, 259
1568648764.751040, 260
1568648764.751055, 261
1568648764.751079, 262
1568648764.751096, 263
1568648764.751111, 264
1568648764.751126, 265
1568648764.751141, 266
1568648764.751157, 267
1568648764.751172, 268
1568648764.751196, 269
1568648764.751211, 270
1568648764.751224, 271
1568648764.751239, 272
1568648764.751254, 273
1568648764.751268, 274
1568648764.751282, 275
1568648764.751295, 276
1568648764.751309, 277
1568648764.752430, 278
1568648764.754926, 279
1568648764.758458, 280
1568648764.758488, 281
1568648764.758510, 282
1568648764.758531, 283
1568648764.759934, 284
1568648764.759955, 285
1568648764.761435, 286
1568648764.761443, 287
1568648764.762961, 288
1568648764.770739, 289
1568648764.770957, 290
1568648764.771687, 291
1568648764.771782, 292
1568648764.771803, 293
1568648764.771820, 294
1568648764.771976, 295
1568648764.772000, 296
1568648764.773413, 297
1568648764.773434, 298
1568648764.773450, 299
1568648764.774901, 300
1568648764.774921, 301
1568648764.776399, 302
1568648764.776405, 303
1568648764.777897, 304
1568648764.777902, 305
1568648764.779391, 306
1568648764.779396, 307
1568648764.779398, 308
1568648764.782513, 309
1568648764.782543, 310
1568648764.783963, 311
1568648764.785407, 312
1568648764.785415, 313
1568648764.785417, 314
1568648764.786883, 315
1568648764.786889, 316
1568648764.788370, 317
1568648764.788375, 318
1568648764.789873, 319
1568648764.789878, 320
1568648764.791369, 321
1568648764.791374, 322
1568648764.791375, 323
1568648764.792855, 324
1568648764.794058, 325
1568648764.794064, 326
1568648764.794065, 327
1568648764.796359, 328
1568648764.797865, 329
1568648764.799372, 330
1568648764.802058, 331
1568648764.805215, 332
1568648764.805226, 333
1568648764.805229, 334
1568648764.805231, 335
1568648764.807129, 336
1568648764.807139, 337
1568648764.810906, 338
1568648764.810916, 339
1568648764.810917, 340
1568648764.810919, 341
1568648764.810920, 342
1568648764.812692, 343
1568648764.812715, 344
1568648764.812716, 345
1568648764.817583, 346
1568648764.817593, 347
1568648764.817596, 348
1568648764.817599, 349
1568648764.817601, 350
1568648764.817603, 351
1568648764.818885, 352
1568648764.820587, 353
1568648764.820592, 354
1568648764.821843, 355
1568648764.821847, 356
1568648764.823338, 357
1568648764.823343, 358
1568648764.823344, 359
1568648764.824823, 360
1568648764.824859, 361
1568648764.827373, 362
1568648764.827377, 363
1568648764.827379, 364
1568648764.829106, 365
1568648764.829110, 366
1568648764.830316, 367
1568648764.830320, 368
1568648764.830322, 369
1568648764.833846, 370
1568648764.835309, 371
1568648764.835313, 372
1568648764.836628, 373
1568648764.837798, 374
1568648764.839298, 375
1568648764.839303, 376
1568648764.840795, 377
1568648764.840799, 378
1568648764.842286, 379
1568648764.843788, 380
1568648764.843793, 381
1568648764.845297, 382
1568648764.845301, 383
1568648764.845303, 384
1568648764.846729, 385
1568648764.848288, 386
1568648764.848293, 387
1568648764.848294, 388
1568648764.849887, 389
1568648764.851285, 390
1568648764.851290, 391
1568648764.851292, 392
1568648764.852765, 393
1568648764.854275, 394
1568648764.854280, 395
1568648764.854281, 396
1568648764.856758, 397
1568648764.858263, 398
1568648764.858268, 399
1568648764.859752, 400
1568648764.861261, 401
1568648764.861266, 402
1568648764.862761, 403
1568648764.862765, 404
1568648764.864257, 405
1568648764.864262, 406
1568648764.864264, 407
1568648764.865744, 408
1568648764.868960, 409
1568648764.868971, 410
1568648764.868973, 411
1568648764.868975, 412
1568648764.873437, 413
1568648764.873447, 414
1568648764.873449, 415
1568648764.873451, 416
1568648764.873452, 417
1568648764.873454, 418
1568648764.873456, 419
1568648764.878242, 420
1568648764.878251, 421
1568648764.878253, 422
1568648764.878254, 423
1568648764.878256, 424
1568648764.878257, 425
1568648764.884332, 426
1568648764.884343, 427
1568648764.884345, 428
1568648764.884347, 429
1568648764.884348, 430
1568648764.884350, 431
1568648764.885714, 432
1568648764.888345, 433
1568648764.888352, 434
1568648764.889693, 435
1568648764.889699, 436
1568648764.889700, 437
1568648764.891187, 438
1568648764.891192, 439
1568648764.892666, 440
1568648764.894180, 441
1568648764.894185, 442
1568648764.895660, 443
1568648764.897169, 444
1568648764.897175, 445
1568648764.897176, 446
1568648764.898806, 447
1568648764.898825, 448
1568648764.900190, 449
1568648764.900196, 450
1568648764.901664, 451
1568648764.901671, 452
1568648764.903155, 453
1568648764.903161, 454
1568648764.904654, 455
1568648764.906161, 456
1568648764.906167, 457
1568648764.906169, 458
1568648764.907675, 459
1568648764.909146, 460
1568648764.909152, 461
1568648764.909153, 462
1568648764.910638, 463
1568648764.910643, 464
1568648764.912133, 465
1568648764.912138, 466
1568648764.913623, 467
1568648764.915156, 468
1568648764.915161, 469
1568648764.915163, 470
1568648764.916618, 471
1568648764.918127, 472
1568648764.918132, 473
1568648764.919622, 474
1568648764.921123, 475
1568648764.921128, 476
1568648764.922609, 477
1568648764.925151, 478
1568648764.925156, 479
1568648764.925157, 480
1568648764.926620, 481
1568648764.926625, 482
1568648764.928094, 483
1568648764.928099, 484
1568648764.929585, 485
1568648764.931089, 486
1568648764.931094, 487
1568648764.933583, 488
1568648764.935819, 489
1568648764.935828, 490
1568648764.940133, 491
1568648764.940155, 492
1568648764.940158, 493
1568648764.940161, 494
1568648764.940163, 495
1568648764.940165, 496
1568648764.945891, 497
1568648764.945905, 498
1568648764.945908, 499
1568648764.945910, 500
1568648764.945911, 501
1568648764.952143, 502
1568648764.952155, 503
1568648764.952157, 504
1568648764.952168, 505
1568648764.952170, 506
1568648764.952172, 507
1568648764.952173, 508
1568648764.952175, 509
1568648764.952176, 510
1568648764.952178, 511
1568648764.954093, 512
1568648764.954101, 513
1568648764.956577, 514
1568648764.958178, 515
1568648764.958183, 516
1568648764.958184, 517
1568648764.958185, 518
1568648764.959522, 519
1568648764.961056, 520
1568648764.961061, 521
1568648764.962528, 522
1568648764.962532, 523
1568648764.964033, 524
1568648764.964039, 525
1568648764.965634, 526
1568648764.966872, 527
1568648764.968016, 528
1568648764.968021, 529
1568648764.970509, 530
1568648764.973003, 531
1568648764.974534, 532
1568648764.974539, 533
1568648764.974540, 534
1568648764.975991, 535
1568648764.977524, 536
1568648764.977528, 537
1568648764.977529, 538
1568648764.978990, 539
1568648764.980536, 540
1568648764.980541, 541
1568648764.982027, 542
1568648764.982032, 543
1568648764.982034, 544
1568648764.983481, 545
1568648764.983486, 546
1568648764.984972, 547
1568648764.986492, 548
1568648764.986497, 549
1568648764.987972, 550
1568648764.987977, 551
1568648764.989469, 552
1568648764.989474, 553
1568648764.990993, 554
1568648764.992493, 555
1568648764.992498, 556
1568648764.993964, 557
1568648764.995491, 558
1568648764.995496, 559
1568648764.995497, 560
1568648764.996958, 561
1568648764.998458, 562
1568648764.998463, 563
1568648764.998464, 564
1568648764.999949, 565
1568648764.999954, 566
1568648765.003094, 567
1568648765.003105, 568
1568648765.003106, 569
1568648765.003108, 570
1568648765.011597, 571
1568648765.011613, 572
1568648765.011616, 573
1568648765.011619, 574
1568648765.011622, 575
1568648765.011625, 576
1568648765.011628, 577
1568648765.011631, 578
1568648765.011634, 579
1568648765.011636, 580
1568648765.011639, 581
1568648765.011642, 582
1568648765.011644, 583
1568648765.018157, 584
1568648765.018181, 585
1568648765.018183, 586
1568648765.018186, 587
1568648765.018188, 588
1568648765.018190, 589
1568648765.018192, 590
1568648765.018194, 591
1568648765.018196, 592
1568648765.018198, 593
1568648765.020438, 594
1568648765.022018, 595
1568648765.022024, 596
1568648765.023412, 597
1568648765.024925, 598
1568648765.026416, 599
1568648765.026421, 600
1568648765.026423, 601
1568648765.027953, 602
1568648765.027958, 603
1568648765.029399, 604
1568648765.029404, 605
1568648765.030915, 606
1568648765.032437, 607
1568648765.032444, 608
1568648765.032458, 609
1568648765.033888, 610
1568648765.035432, 611
1568648765.035437, 612
1568648765.035438, 613
1568648765.037883, 614
1568648765.039388, 615
1568648765.039393, 616
1568648765.039394, 617
1568648765.040873, 618
1568648765.040877, 619
1568648765.042388, 620
1568648765.042392, 621
1568648765.042394, 622
1568648765.043861, 623
1568648765.045399, 624
1568648765.045404, 625
1568648765.045405, 626
1568648765.046861, 627
1568648765.046866, 628
1568648765.048363, 629
1568648765.048368, 630
1568648765.048369, 631
1568648765.049856, 632
1568648765.051358, 633
1568648765.051363, 634
1568648765.051364, 635
1568648765.052842, 636
1568648765.054352, 637
1568648765.054356, 638
1568648765.054358, 639
1568648765.055842, 640
1568648765.055846, 641
1568648765.057340, 642
1568648765.057345, 643
1568648765.058839, 644
1568648765.060339, 645
1568648765.060343, 646
1568648765.060345, 647
1568648765.062838, 648
1568648765.062843, 649
1568648765.064333, 650
1568648765.064338, 651
1568648765.064339, 652
1568648765.066826, 653
1568648765.069501, 654
1568648765.069517, 655
1568648765.072430, 656
1568648765.072442, 657
1568648765.072444, 658
1568648765.075408, 659
1568648765.075422, 660
1568648765.075425, 661
1568648765.075427, 662
1568648765.078853, 663
1568648765.078863, 664
1568648765.078865, 665
1568648765.078866, 666
1568648765.084027, 667
1568648765.084059, 668
1568648765.084068, 669
1568648765.084075, 670
1568648765.084085, 671
1568648765.084093, 672
1568648765.085576, 673
1568648765.085584, 674
1568648765.085586, 675
1568648765.085588, 676
1568648765.086813, 677
1568648765.088289, 678
1568648765.088295, 679
1568648765.089784, 680
1568648765.091290, 681
1568648765.091295, 682
1568648765.091296, 683
1568648765.092800, 684
1568648765.094281, 685
1568648765.094285, 686
1568648765.094287, 687
1568648765.095776, 688
1568648765.095781, 689
1568648765.097280, 690
1568648765.097286, 691
1568648765.098892, 692
1568648765.100275, 693
1568648765.100281, 694
1568648765.102763, 695
1568648765.104277, 696
1568648765.104282, 697
1568648765.105759, 698
1568648765.108260, 699
1568648765.108265, 700
1568648765.108267, 701
1568648765.109795, 702
1568648765.111252, 703
1568648765.111256, 704
1568648765.111258, 705
1568648765.112732, 706
1568648765.114264, 707
1568648765.114271, 708
1568648765.114272, 709
1568648765.115737, 710
1568648765.115742, 711
1568648765.117262, 712
1568648765.117267, 713
1568648765.118729, 714
1568648765.118733, 715
1568648765.121234, 716
1568648765.121239, 717
1568648765.121262, 718
1568648765.122716, 719
1568648765.124255, 720
1568648765.124260, 721
1568648765.124261, 722
1568648765.124263, 723
1568648765.125713, 724
1568648765.127216, 725
1568648765.127221, 726
1568648765.127222, 727
1568648765.128707, 728
1568648765.130213, 729
1568648765.130217, 730
1568648765.130219, 731
1568648765.131697, 732
1568648765.133210, 733
1568648765.133215, 734
1568648765.133216, 735
1568648765.135753, 736
1568648765.135764, 737
1568648765.135765, 738
1568648765.144268, 739
1568648765.144284, 740
1568648765.144289, 741
1568648765.144293, 742
1568648765.144296, 743
1568648765.144299, 744
1568648765.144301, 745
1568648765.144303, 746
1568648765.144306, 747
1568648765.144308, 748
1568648765.144322, 749
1568648765.144325, 750
1568648765.144327, 751
1568648765.149335, 752
1568648765.149347, 753
1568648765.149354, 754
1568648765.149361, 755
1568648765.149367, 756
1568648765.149374, 757
1568648765.152964, 758
1568648765.152992, 759
1568648765.153007, 760
1568648765.153030, 761
1568648765.153045, 762
1568648765.153089, 763
1568648765.154740, 764
1568648765.156264, 765
1568648765.156286, 766
1568648765.156302, 767
1568648765.157665, 768
1568648765.159154, 769
1568648765.159159, 770
1568648765.160641, 771
1568648765.162155, 772
1568648765.162160, 773
1568648765.162161, 774
1568648765.163648, 775
1568648765.163653, 776
1568648765.165359, 777
1568648765.165379, 778
1568648765.165382, 779
1568648765.165384, 780
1568648765.166683, 781
1568648765.166689, 782
1568648765.167801, 783
1568648765.169140, 784
1568648765.169145, 785
1568648765.169147, 786
1568648765.170653, 787
1568648765.172135, 788
1568648765.172140, 789
1568648765.172141, 790
1568648765.173614, 791
1568648765.175119, 792
1568648765.175124, 793
1568648765.176619, 794
1568648765.178138, 795
1568648765.179609, 796
1568648765.179614, 797
1568648765.181142, 798
1568648765.181147, 799
1568648765.181149, 800
1568648765.182599, 801
1568648765.184105, 802
1568648765.184110, 803
1568648765.184111, 804
1568648765.185618, 805
1568648765.187101, 806
1568648765.187106, 807
1568648765.187107, 808
1568648765.188600, 809
1568648765.188605, 810
1568648765.189998, 811
1568648765.191093, 812
1568648765.191098, 813
1568648765.191100, 814
1568648765.192585, 815
1568648765.192589, 816
1568648765.194112, 817
1568648765.194117, 818
1568648765.195598, 819
1568648765.197083, 820
1568648765.198584, 821
1568648765.204301, 822
1568648765.204313, 823
1568648765.204316, 824
1568648765.204319, 825
1568648765.204322, 826
1568648765.204324, 827
1568648765.204327, 828
1568648765.204330, 829
1568648765.209751, 830
1568648765.209766, 831
1568648765.209772, 832
1568648765.209777, 833
1568648765.209781, 834
1568648765.212103, 835
1568648765.212145, 836
1568648765.212158, 837
1568648765.216340, 838
1568648765.216349, 839
1568648765.216351, 840
1568648765.216352, 841
1568648765.216353, 842
1568648765.216355, 843
1568648765.216356, 844
1568648765.217908, 845
1568648765.217916, 846
1568648765.217918, 847
1568648765.220821, 848
1568648765.220852, 849
1568648765.220857, 850
1568648765.220861, 851
1568648765.223391, 852
1568648765.223530, 853
1568648765.223541, 854
1568648765.223544, 855
1568648765.226063, 856
1568648765.226138, 857
1568648765.226157, 858
1568648765.226194, 859
1568648765.227521, 860
1568648765.229404, 861
1568648765.229423, 862
1568648765.230521, 863
1568648765.232084, 864
1568648765.232093, 865
1568648765.235538, 866
1568648765.236990, 867
1568648765.238537, 868
1568648765.238541, 869
1568648765.238543, 870
1568648765.239989, 871
1568648765.239993, 872
1568648765.242500, 873
1568648765.242505, 874
1568648765.243981, 875
1568648765.243986, 876
1568648765.245511, 877
1568648765.245515, 878
1568648765.246992, 879
1568648765.246998, 880
1568648765.248485, 881
1568648765.248489, 882
1568648765.249969, 883
1568648765.251472, 884
1568648765.251477, 885
1568648765.251478, 886
1568648765.252964, 887
1568648765.252968, 888
1568648765.254470, 889
1568648765.254474, 890
1568648765.254476, 891
1568648765.255983, 892
1568648765.257450, 893
1568648765.258969, 894
1568648765.260450, 895
1568648765.260454, 896
1568648765.262951, 897
1568648765.262956, 898
1568648765.265469, 899
1568648765.266939, 900
1568648765.269616, 901
1568648765.269627, 902
1568648765.269630, 903
1568648765.269632, 904
1568648765.269635, 905
1568648765.275437, 906
1568648765.275449, 907
1568648765.275451, 908
1568648765.275454, 909
1568648765.275456, 910
1568648765.275458, 911
1568648765.275461, 912
1568648765.279170, 913
1568648765.279181, 914
1568648765.279183, 915
1568648765.279185, 916
1568648765.279187, 917
1568648765.283810, 918
1568648765.283836, 919
1568648765.283913, 920
1568648765.283925, 921
1568648765.283930, 922
1568648765.286093, 923
1568648765.286101, 924
1568648765.286103, 925
1568648765.286104, 926
1568648765.287538, 927
1568648765.287546, 928
1568648765.288935, 929
1568648765.290428, 930
1568648765.290435, 931
1568648765.290437, 932
1568648765.291888, 933
1568648765.291892, 934
1568648765.293391, 935
1568648765.293396, 936
1568648765.293397, 937
1568648765.294901, 938
1568648765.296379, 939
1568648765.296384, 940
1568648765.298061, 941
1568648765.298086, 942
1568648765.299432, 943
1568648765.300868, 944
1568648765.302375, 945
1568648765.302380, 946
1568648765.302381, 947
1568648765.303859, 948
1568648765.305411, 949
1568648765.305415, 950
1568648765.305417, 951
1568648765.307860, 952
1568648765.311402, 953
1568648765.311407, 954
1568648765.312871, 955
1568648765.314359, 956
1568648765.314364, 957
1568648765.314365, 958
1568648765.314367, 959
1568648765.315836, 960
1568648765.317345, 961
1568648765.317350, 962
1568648765.317351, 963
1568648765.318830, 964
1568648765.320337, 965
1568648765.320342, 966
1568648765.320343, 967
1568648765.321859, 968
1568648765.323333, 969
1568648765.323337, 970
1568648765.323339, 971
1568648765.324854, 972
1568648765.324859, 973
1568648765.326327, 974
1568648765.326332, 975
1568648765.326333, 976
1568648765.327856, 977
1568648765.330322, 978
1568648765.330327, 979
1568648765.331810, 980
1568648765.331814, 981
1568648765.333335, 982
1568648765.333340, 983
1568648765.333341, 984
1568648765.336382, 985
1568648765.336391, 986
1568648765.336393, 987
1568648765.336394, 988
1568648765.343823, 989
1568648765.343835, 990
1568648765.343837, 991
1568648765.343838, 992
1568648765.343840, 993
1568648765.343841, 994
1568648765.343843, 995
1568648765.343844, 996
1568648765.346271, 997
1568648765.346281, 998
1568648765.346283, 999
1568648765.346284, 1000
1568648765.347961, 1001
1568648765.350968, 1002
1568648765.351000, 1004
1568648765.351009, 1005
1568648765.352617, 1006
1568648765.352625, 1007
1568648765.352627, 1008
1568648765.353917, 1009
1568648765.356329, 1010
1568648765.356335, 1011
1568648765.356336, 1012
1568648765.358764, 1013
1568648765.360296, 1014
1568648765.360300, 1015
1568648765.360302, 1016
1568648765.361779, 1017
1568648765.364388, 1018
1568648765.364406, 1019
1568648765.364408, 1020
1568648765.365837, 1021
1568648765.367264, 1022
1568648765.367269, 1023
1568648765.368388, 1024
1568648765.369739, 1025
1568648765.371243, 1026
1568648765.371248, 1027
1568648765.371249, 1028
1568648765.372746, 1029
1568648765.372751, 1030
1568648765.374246, 1031
1568648765.374251, 1032
1568648765.374252, 1033
1568648765.375724, 1034
1568648765.377237, 1035
1568648765.377241, 1036
1568648765.378745, 1037
1568648765.380236, 1038
1568648765.380242, 1039
1568648765.380243, 1040
1568648765.381746, 1041
1568648765.383214, 1042
1568648765.383219, 1043
1568648765.384706, 1044
1568648765.386219, 1045
1568648765.386224, 1046
1568648765.387709, 1047
1568648765.389214, 1048
1568648765.389219, 1049
1568648765.390717, 1050
1568648765.393206, 1051
1568648765.393210, 1052
1568648765.393212, 1053
1568648765.395692, 1054
1568648765.397195, 1055
1568648765.397199, 1056
1568648765.398715, 1057
1568648765.398720, 1058
1568648765.400194, 1059
1568648765.400199, 1060
1568648765.402258, 1061
1568648765.402265, 1062
1568648765.402266, 1063
1568648765.410921, 1064
1568648765.410935, 1065
1568648765.410938, 1067
1568648765.410940, 1068
1568648765.410942, 1069
1568648765.410944, 1070
1568648765.410946, 1071
1568648765.410948, 1072
1568648765.410950, 1073
1568648765.410982, 1074
1568648765.410985, 1075
1568648765.413490, 1076
1568648765.413514, 1077
1568648765.413517, 1078
1568648765.413520, 1079
1568648765.415071, 1080
1568648765.415174, 1081
1568648765.420415, 1082
1568648765.420425, 1083
1568648765.420427, 1084
1568648765.420429, 1085
1568648765.420430, 1086
1568648765.420432, 1087
1568648765.420433, 1088
1568648765.421761, 1089
1568648765.421769, 1090
1568648765.423866, 1091
1568648765.423873, 1092
1568648765.423874, 1093
1568648765.425250, 1094
1568648765.425256, 1095
1568648765.425257, 1096
1568648765.426640, 1097
1568648765.428144, 1098
1568648765.428150, 1099
1568648765.428151, 1100
1568648765.429628, 1101
1568648765.431281, 1102
1568648765.431290, 1103
1568648765.432649, 1104
1568648765.434142, 1105
1568648765.434148, 1106
1568648765.435623, 1107
1568648765.435628, 1108
1568648765.437130, 1109
1568648765.437135, 1110
1568648765.437137, 1111
1568648765.438612, 1113
1568648765.440119, 1114
1568648765.440124, 1115
1568648765.440126, 1116
1568648765.442616, 1117
1568648765.442622, 1118
1568648765.444119, 1119
1568648765.444124, 1120
1568648765.444126, 1121
1568648765.445598, 1122
1568648765.445604, 1123
1568648765.447140, 1124
1568648765.447145, 1125
1568648765.447147, 1126
1568648765.448589, 1127
1568648765.450091, 1128
1568648765.451602, 1129
1568648765.451608, 1130
1568648765.453095, 1131
1568648765.453100, 1132
1568648765.453101, 1133
1568648765.454579, 1134
1568648765.456102, 1135
1568648765.456110, 1136
1568648765.456112, 1137
1568648765.457318, 1138
1568648765.459625, 1139
1568648765.459632, 1140
1568648765.461090, 1141
1568648765.461095, 1142
1568648765.461097, 1143
1568648765.463129, 1144
1568648765.463134, 1145
1568648765.463136, 1146
1568648765.464633, 1147
1568648765.466098, 1148
1568648765.466105, 1149
1568648765.466107, 1150
1568648765.469657, 1151
1568648765.469668, 1152
1568648765.469671, 1153
1568648765.469674, 1154
1568648765.475809, 1155
1568648765.475819, 1156
1568648765.475821, 1157
1568648765.475823, 1158
1568648765.475824, 1159
1568648765.475825, 1160
1568648765.475827, 1161
1568648765.483628, 1162
1568648765.483667, 1163
1568648765.483676, 1164
1568648765.483682, 1165
1568648765.483689, 1166
1568648765.483694, 1167
1568648765.483699, 1168
1568648765.483704, 1169
1568648765.483710, 1170
1568648765.483713, 1171
1568648765.486932, 1172
1568648765.486942, 1173
1568648765.486944, 1174
1568648765.486945, 1175
1568648765.486947, 1176
1568648765.488706, 1177
1568648765.488714, 1178
1568648765.488715, 1179
1568648765.490053, 1180
1568648765.490059, 1181
1568648765.490061, 1182
1568648765.491534, 1183
1568648765.493025, 1184
1568648765.493030, 1185
1568648765.493032, 1186
1568648765.494511, 1187
1568648765.494517, 1188
1568648765.496002, 1189
1568648765.497553, 1190
1568648765.497561, 1191
1568648765.497563, 1192
1568648765.499148, 1193
1568648765.500496, 1194
1568648765.502004, 1195
1568648765.503503, 1196
1568648765.503509, 1197
1568648765.503511, 1198
1568648765.504990, 1199
1568648765.504995, 1200
1568648765.506495, 1201
1568648765.506501, 1202
1568648765.506502, 1203
1568648765.507994, 1205
1568648765.509486, 1206
1568648765.509491, 1207
1568648765.509493, 1208
1568648765.510979, 1209
1568648765.510984, 1210
1568648765.512483, 1212
1568648765.512488, 1213
1568648765.512489, 1214
1568648765.514032, 1215
1568648765.514037, 1216
1568648765.515482, 1217
1568648765.516953, 1218
1568648765.518461, 1219
1568648765.518466, 1220
1568648765.518467, 1221
1568648765.519952, 1222
1568648765.519956, 1223
1568648765.521454, 1224
1568648765.521459, 1227
1568648765.521460, 1228
1568648765.522941, 1229
1568648765.524482, 1230
1568648765.525939, 1231
1568648765.528450, 1232
1568648765.528455, 1233
1568648765.528456, 1234
1568648765.529991, 1264
1568648765.529995, 1265
1568648765.531432, 1266
1568648765.531436, 1267
1568648765.532923, 1268
1568648765.535758, 1269
1568648765.542965, 1270
1568648765.542988, 1271
1568648765.542991, 1272
1568648765.542994, 1273
1568648765.542996, 1274
1568648765.542999, 1275
1568648765.543002, 1276
1568648765.543004, 1277
1568648765.543006, 1278
1568648765.551381, 1279
1568648765.551438, 1280
1568648765.551450, 1281
1568648765.551460, 1282
1568648765.551469, 1283
1568648765.551484, 1284
1568648765.552052, 1285
